"TIME","GEO","SEX","UNIT","AGE","Value","Flag and Footnotes"
"2018","DE","Männer","Anzahl","Insgesamt","40.843.565",""
"2018","DE","Frauen","Anzahl","Insgesamt","41.948.786",""
"2018","DE1","Insgesamt","Anzahl","Insgesamt","11.023.425",""
"2018","DE1","Männer","Anzahl","Insgesamt","5.477.341",""
"2018","DE1","Frauen","Anzahl","Insgesamt","5.546.084",""
"2018","DE11","Insgesamt","Anzahl","Insgesamt","4.126.688",""
"2018","DE11","Männer","Anzahl","Insgesamt","2.058.055",""
"2018","DE11","Frauen","Anzahl","Insgesamt","2.068.633",""
"2018","DE111","Insgesamt","Anzahl","Insgesamt","632.743",""
"2018","DE111","Männer","Anzahl","Insgesamt","316.126",""
"2018","DE111","Frauen","Anzahl","Insgesamt","316.617",""
"2018","DE112","Insgesamt","Anzahl","Insgesamt","389.548",""
"2018","DE112","Männer","Anzahl","Insgesamt","193.790",""
"2018","DE112","Frauen","Anzahl","Insgesamt","195.758",""
"2018","DE113","Insgesamt","Anzahl","Insgesamt","532.447",""
"2018","DE113","Männer","Anzahl","Insgesamt","265.956",""
"2018","DE113","Frauen","Anzahl","Insgesamt","266.491",""
"2018","DE114","Insgesamt","Anzahl","Insgesamt","256.345",""
"2018","DE114","Männer","Anzahl","Insgesamt","127.717",""
"2018","DE114","Frauen","Anzahl","Insgesamt","128.628",""
"2018","DE115","Insgesamt","Anzahl","Insgesamt","542.630",""
"2018","DE115","Männer","Anzahl","Insgesamt","269.294",""
"2018","DE115","Frauen","Anzahl","Insgesamt","273.336",""
"2018","DE116","Insgesamt","Anzahl","Insgesamt","424.878",""
"2018","DE116","Männer","Anzahl","Insgesamt","210.261",""
"2018","DE116","Frauen","Anzahl","Insgesamt","214.617",""
"2018","DE117","Insgesamt","Anzahl","Insgesamt","125.113",""
"2018","DE117","Männer","Anzahl","Insgesamt","63.068",""
"2018","DE117","Frauen","Anzahl","Insgesamt","62.045",""
"2018","DE118","Insgesamt","Anzahl","Insgesamt","340.772",""
"2018","DE118","Männer","Anzahl","Insgesamt","171.195",""
"2018","DE118","Frauen","Anzahl","Insgesamt","169.577",""
"2018","DE119","Insgesamt","Anzahl","Insgesamt","111.392",""
"2018","DE119","Männer","Anzahl","Insgesamt","56.212",""
"2018","DE119","Frauen","Anzahl","Insgesamt","55.180",""
"2018","DE11A","Insgesamt","Anzahl","Insgesamt","194.203",""
"2018","DE11A","Männer","Anzahl","Insgesamt","97.395",""
"2018","DE11A","Frauen","Anzahl","Insgesamt","96.808",""
"2018","DE11B","Insgesamt","Anzahl","Insgesamt","132.189",""
"2018","DE11B","Männer","Anzahl","Insgesamt","65.797",""
"2018","DE11B","Frauen","Anzahl","Insgesamt","66.392",""
"2018","DE11C","Insgesamt","Anzahl","Insgesamt","132.006",""
"2018","DE11C","Männer","Anzahl","Insgesamt","65.768",""
"2018","DE11C","Frauen","Anzahl","Insgesamt","66.238",""
"2018","DE11D","Insgesamt","Anzahl","Insgesamt","312.422",""
"2018","DE11D","Männer","Anzahl","Insgesamt","155.476",""
"2018","DE11D","Frauen","Anzahl","Insgesamt","156.946",""
"2018","DE12","Insgesamt","Anzahl","Insgesamt","2.795.783",""
"2018","DE12","Männer","Anzahl","Insgesamt","1.389.658",""
"2018","DE12","Frauen","Anzahl","Insgesamt","1.406.125",""
"2018","DE121","Insgesamt","Anzahl","Insgesamt","54.718",""
"2018","DE121","Männer","Anzahl","Insgesamt","26.266",""
"2018","DE121","Frauen","Anzahl","Insgesamt","28.452",""
"2018","DE122","Insgesamt","Anzahl","Insgesamt","311.919",""
"2018","DE122","Männer","Anzahl","Insgesamt","159.659",""
"2018","DE122","Frauen","Anzahl","Insgesamt","152.260",""
"2018","DE123","Insgesamt","Anzahl","Insgesamt","442.673",""
"2018","DE123","Männer","Anzahl","Insgesamt","220.593",""
"2018","DE123","Frauen","Anzahl","Insgesamt","222.080",""
"2018","DE124","Insgesamt","Anzahl","Insgesamt","230.216",""
"2018","DE124","Männer","Anzahl","Insgesamt","114.267",""
"2018","DE124","Frauen","Anzahl","Insgesamt","115.949",""
"2018","DE125","Insgesamt","Anzahl","Insgesamt","160.601",""
"2018","DE125","Männer","Anzahl","Insgesamt","77.319",""
"2018","DE125","Frauen","Anzahl","Insgesamt","83.282",""
"2018","DE126","Insgesamt","Anzahl","Insgesamt","307.997",""
"2018","DE126","Männer","Anzahl","Insgesamt","153.663",""
"2018","DE126","Frauen","Anzahl","Insgesamt","154.334",""
"2018","DE127","Insgesamt","Anzahl","Insgesamt","143.376",""
"2018","DE127","Männer","Anzahl","Insgesamt","71.974",""
"2018","DE127","Frauen","Anzahl","Insgesamt","71.402",""
"2018","DE128","Insgesamt","Anzahl","Insgesamt","546.745",""
"2018","DE128","Männer","Anzahl","Insgesamt","268.886",""
"2018","DE128","Frauen","Anzahl","Insgesamt","277.859",""
"2018","DE129","Insgesamt","Anzahl","Insgesamt","124.289",""
"2018","DE129","Männer","Anzahl","Insgesamt","61.032",""
"2018","DE129","Frauen","Anzahl","Insgesamt","63.257",""
"2018","DE12A","Insgesamt","Anzahl","Insgesamt","157.424",""
"2018","DE12A","Männer","Anzahl","Insgesamt","79.006",""
"2018","DE12A","Frauen","Anzahl","Insgesamt","78.418",""
"2018","DE12B","Insgesamt","Anzahl","Insgesamt","198.369",""
"2018","DE12B","Männer","Anzahl","Insgesamt","98.374",""
"2018","DE12B","Frauen","Anzahl","Insgesamt","99.995",""
"2018","DE12C","Insgesamt","Anzahl","Insgesamt","117.456",""
"2018","DE12C","Männer","Anzahl","Insgesamt","58.619",""
"2018","DE12C","Frauen","Anzahl","Insgesamt","58.837",""
"2018","DE13","Insgesamt","Anzahl","Insgesamt","2.254.674",""
"2018","DE13","Männer","Anzahl","Insgesamt","1.111.635",""
"2018","DE13","Frauen","Anzahl","Insgesamt","1.143.039",""
"2018","DE131","Insgesamt","Anzahl","Insgesamt","229.636",""
"2018","DE131","Männer","Anzahl","Insgesamt","109.537",""
"2018","DE131","Frauen","Anzahl","Insgesamt","120.099",""
"2018","DE132","Insgesamt","Anzahl","Insgesamt","262.405",""
"2018","DE132","Männer","Anzahl","Insgesamt","129.454",""
"2018","DE132","Frauen","Anzahl","Insgesamt","132.951",""
"2018","DE133","Insgesamt","Anzahl","Insgesamt","164.712",""
"2018","DE133","Männer","Anzahl","Insgesamt","81.348",""
"2018","DE133","Frauen","Anzahl","Insgesamt","83.364",""
"2018","DE134","Insgesamt","Anzahl","Insgesamt","425.932",""
"2018","DE134","Männer","Anzahl","Insgesamt","212.042",""
"2018","DE134","Frauen","Anzahl","Insgesamt","213.890",""
"2018","DE135","Insgesamt","Anzahl","Insgesamt","138.858",""
"2018","DE135","Männer","Anzahl","Insgesamt","69.415",""
"2018","DE135","Frauen","Anzahl","Insgesamt","69.443",""
"2018","DE136","Insgesamt","Anzahl","Insgesamt","211.207",""
"2018","DE136","Männer","Anzahl","Insgesamt","104.997",""
"2018","DE136","Frauen","Anzahl","Insgesamt","106.210",""
"2018","DE137","Insgesamt","Anzahl","Insgesamt","139.397",""
"2018","DE137","Männer","Anzahl","Insgesamt","70.009",""
"2018","DE137","Frauen","Anzahl","Insgesamt","69.388",""
"2018","DE138","Insgesamt","Anzahl","Insgesamt","284.015",""
"2018","DE138","Männer","Anzahl","Insgesamt","138.473",""
"2018","DE138","Frauen","Anzahl","Insgesamt","145.542",""
"2018","DE139","Insgesamt","Anzahl","Insgesamt","228.314",""
"2018","DE139","Männer","Anzahl","Insgesamt","111.904",""
"2018","DE139","Frauen","Anzahl","Insgesamt","116.410",""
"2018","DE13A","Insgesamt","Anzahl","Insgesamt","170.198",""
"2018","DE13A","Männer","Anzahl","Insgesamt","84.456",""
"2018","DE13A","Frauen","Anzahl","Insgesamt","85.742",""
"2018","DE14","Insgesamt","Anzahl","Insgesamt","1.846.280",""
"2018","DE14","Männer","Anzahl","Insgesamt","917.993",""
"2018","DE14","Frauen","Anzahl","Insgesamt","928.287",""
"2018","DE141","Insgesamt","Anzahl","Insgesamt","285.754",""
"2018","DE141","Männer","Anzahl","Insgesamt","141.853",""
"2018","DE141","Frauen","Anzahl","Insgesamt","143.901",""
"2018","DE142","Insgesamt","Anzahl","Insgesamt","225.755",""
"2018","DE142","Männer","Anzahl","Insgesamt","110.042",""
"2018","DE142","Frauen","Anzahl","Insgesamt","115.713",""
"2018","DE143","Insgesamt","Anzahl","Insgesamt","188.170",""
"2018","DE143","Männer","Anzahl","Insgesamt","93.357",""
"2018","DE143","Frauen","Anzahl","Insgesamt","94.813",""
"2018","DE144","Insgesamt","Anzahl","Insgesamt","125.596",""
"2018","DE144","Männer","Anzahl","Insgesamt","62.321",""
"2018","DE144","Frauen","Anzahl","Insgesamt","63.275",""
"2018","DE145","Insgesamt","Anzahl","Insgesamt","194.629",""
"2018","DE145","Männer","Anzahl","Insgesamt","98.401",""
"2018","DE145","Frauen","Anzahl","Insgesamt","96.228",""
"2018","DE146","Insgesamt","Anzahl","Insgesamt","198.265",""
"2018","DE146","Männer","Anzahl","Insgesamt","99.840",""
"2018","DE146","Frauen","Anzahl","Insgesamt","98.425",""
"2018","DE147","Insgesamt","Anzahl","Insgesamt","214.655",""
"2018","DE147","Männer","Anzahl","Insgesamt","105.793",""
"2018","DE147","Frauen","Anzahl","Insgesamt","108.862",""
"2018","DE148","Insgesamt","Anzahl","Insgesamt","283.264",""
"2018","DE148","Männer","Anzahl","Insgesamt","141.176",""
"2018","DE148","Frauen","Anzahl","Insgesamt","142.088",""
"2018","DE149","Insgesamt","Anzahl","Insgesamt","130.192",""
"2018","DE149","Männer","Anzahl","Insgesamt","65.210",""
"2018","DE149","Frauen","Anzahl","Insgesamt","64.982",""
"2018","DE2","Insgesamt","Anzahl","Insgesamt","12.997.204",""
"2018","DE2","Männer","Anzahl","Insgesamt","6.438.503",""
"2018","DE2","Frauen","Anzahl","Insgesamt","6.558.701",""
"2018","DE21","Insgesamt","Anzahl","Insgesamt","4.649.534",""
"2018","DE21","Männer","Anzahl","Insgesamt","2.298.601",""
"2018","DE21","Frauen","Anzahl","Insgesamt","2.350.933",""
"2018","DE211","Insgesamt","Anzahl","Insgesamt","135.244",""
"2018","DE211","Männer","Anzahl","Insgesamt","68.292",""
"2018","DE211","Frauen","Anzahl","Insgesamt","66.952",""
"2018","DE212","Insgesamt","Anzahl","Insgesamt","1.456.039",""
"2018","DE212","Männer","Anzahl","Insgesamt","708.422",""
"2018","DE212","Frauen","Anzahl","Insgesamt","747.617",""
"2018","DE213","Insgesamt","Anzahl","Insgesamt","63.080",""
"2018","DE213","Männer","Anzahl","Insgesamt","31.126",""
"2018","DE213","Frauen","Anzahl","Insgesamt","31.954",""
"2018","DE214","Insgesamt","Anzahl","Insgesamt","110.338",""
"2018","DE214","Männer","Anzahl","Insgesamt","54.467",""
"2018","DE214","Frauen","Anzahl","Insgesamt","55.871",""
"2018","DE215","Insgesamt","Anzahl","Insgesamt","105.052",""
"2018","DE215","Männer","Anzahl","Insgesamt","51.603",""
"2018","DE215","Frauen","Anzahl","Insgesamt","53.449",""
"2018","DE216","Insgesamt","Anzahl","Insgesamt","126.572",""
"2018","DE216","Männer","Anzahl","Insgesamt","62.408",""
"2018","DE216","Frauen","Anzahl","Insgesamt","64.164",""
"2018","DE217","Insgesamt","Anzahl","Insgesamt","152.703",""
"2018","DE217","Männer","Anzahl","Insgesamt","76.431",""
"2018","DE217","Frauen","Anzahl","Insgesamt","76.272",""
"2018","DE218","Insgesamt","Anzahl","Insgesamt","140.800",""
"2018","DE218","Männer","Anzahl","Insgesamt","70.285",""
"2018","DE218","Frauen","Anzahl","Insgesamt","70.515",""
"2018","DE219","Insgesamt","Anzahl","Insgesamt","131.646",""
"2018","DE219","Männer","Anzahl","Insgesamt","66.929",""
"2018","DE219","Frauen","Anzahl","Insgesamt","64.717",""
"2018","DE21A","Insgesamt","Anzahl","Insgesamt","136.884",""
"2018","DE21A","Männer","Anzahl","Insgesamt","69.075",""
"2018","DE21A","Frauen","Anzahl","Insgesamt","67.809",""
"2018","DE21B","Insgesamt","Anzahl","Insgesamt","177.997",""
"2018","DE21B","Männer","Anzahl","Insgesamt","90.805",""
"2018","DE21B","Frauen","Anzahl","Insgesamt","87.192",""
"2018","DE21C","Insgesamt","Anzahl","Insgesamt","217.831",""
"2018","DE21C","Männer","Anzahl","Insgesamt","106.671",""
"2018","DE21C","Frauen","Anzahl","Insgesamt","111.160",""
"2018","DE21D","Insgesamt","Anzahl","Insgesamt","88.155",""
"2018","DE21D","Männer","Anzahl","Insgesamt","42.755",""
"2018","DE21D","Frauen","Anzahl","Insgesamt","45.400",""
"2018","DE21E","Insgesamt","Anzahl","Insgesamt","119.141",""
"2018","DE21E","Männer","Anzahl","Insgesamt","59.673",""
"2018","DE21E","Frauen","Anzahl","Insgesamt","59.468",""
"2018","DE21F","Insgesamt","Anzahl","Insgesamt","99.189",""
"2018","DE21F","Männer","Anzahl","Insgesamt","48.558",""
"2018","DE21F","Frauen","Anzahl","Insgesamt","50.631",""
"2018","DE21G","Insgesamt","Anzahl","Insgesamt","114.486",""
"2018","DE21G","Männer","Anzahl","Insgesamt","57.961",""
"2018","DE21G","Frauen","Anzahl","Insgesamt","56.525",""
"2018","DE21H","Insgesamt","Anzahl","Insgesamt","346.433",""
"2018","DE21H","Männer","Anzahl","Insgesamt","172.236",""
"2018","DE21H","Frauen","Anzahl","Insgesamt","174.197",""
"2018","DE21I","Insgesamt","Anzahl","Insgesamt","96.164",""
"2018","DE21I","Männer","Anzahl","Insgesamt","48.421",""
"2018","DE21I","Frauen","Anzahl","Insgesamt","47.743",""
"2018","DE21J","Insgesamt","Anzahl","Insgesamt","126.244",""
"2018","DE21J","Männer","Anzahl","Insgesamt","64.299",""
"2018","DE21J","Frauen","Anzahl","Insgesamt","61.945",""
"2018","DE21K","Insgesamt","Anzahl","Insgesamt","259.449",""
"2018","DE21K","Männer","Anzahl","Insgesamt","128.537",""
"2018","DE21K","Frauen","Anzahl","Insgesamt","130.912",""
"2018","DE21L","Insgesamt","Anzahl","Insgesamt","135.545",""
"2018","DE21L","Männer","Anzahl","Insgesamt","65.703",""
"2018","DE21L","Frauen","Anzahl","Insgesamt","69.842",""
"2018","DE21M","Insgesamt","Anzahl","Insgesamt","176.290",""
"2018","DE21M","Männer","Anzahl","Insgesamt","87.177",""
"2018","DE21M","Frauen","Anzahl","Insgesamt","89.113",""
"2018","DE21N","Insgesamt","Anzahl","Insgesamt","134.252",""
"2018","DE21N","Männer","Anzahl","Insgesamt","66.767",""
"2018","DE21N","Frauen","Anzahl","Insgesamt","67.485",""
"2018","DE22","Insgesamt","Anzahl","Insgesamt","1.230.037",""
"2018","DE22","Männer","Anzahl","Insgesamt","616.309",""
"2018","DE22","Frauen","Anzahl","Insgesamt","613.728",""
"2018","DE221","Insgesamt","Anzahl","Insgesamt","71.193",""
"2018","DE221","Männer","Anzahl","Insgesamt","34.617",""
"2018","DE221","Frauen","Anzahl","Insgesamt","36.576",""
"2018","DE222","Insgesamt","Anzahl","Insgesamt","51.781",""
"2018","DE222","Männer","Anzahl","Insgesamt","24.864",""
"2018","DE222","Frauen","Anzahl","Insgesamt","26.917",""
"2018","DE223","Insgesamt","Anzahl","Insgesamt","47.586",""
"2018","DE223","Männer","Anzahl","Insgesamt","23.956",""
"2018","DE223","Frauen","Anzahl","Insgesamt","23.630",""
"2018","DE224","Insgesamt","Anzahl","Insgesamt","118.741",""
"2018","DE224","Männer","Anzahl","Insgesamt","59.193",""
"2018","DE224","Frauen","Anzahl","Insgesamt","59.548",""
"2018","DE225","Insgesamt","Anzahl","Insgesamt","78.345",""
"2018","DE225","Männer","Anzahl","Insgesamt","39.111",""
"2018","DE225","Frauen","Anzahl","Insgesamt","39.234",""
"2018","DE226","Insgesamt","Anzahl","Insgesamt","121.119",""
"2018","DE226","Männer","Anzahl","Insgesamt","61.529",""
"2018","DE226","Frauen","Anzahl","Insgesamt","59.590",""
"2018","DE227","Insgesamt","Anzahl","Insgesamt","157.239",""
"2018","DE227","Männer","Anzahl","Insgesamt","79.866",""
"2018","DE227","Frauen","Anzahl","Insgesamt","77.373",""
"2018","DE228","Insgesamt","Anzahl","Insgesamt","190.504",""
"2018","DE228","Männer","Anzahl","Insgesamt","94.605",""
"2018","DE228","Frauen","Anzahl","Insgesamt","95.899",""
"2018","DE229","Insgesamt","Anzahl","Insgesamt","77.489",""
"2018","DE229","Männer","Anzahl","Insgesamt","38.679",""
"2018","DE229","Frauen","Anzahl","Insgesamt","38.810",""
"2018","DE22A","Insgesamt","Anzahl","Insgesamt","120.371",""
"2018","DE22A","Männer","Anzahl","Insgesamt","60.157",""
"2018","DE22A","Frauen","Anzahl","Insgesamt","60.214",""
"2018","DE22B","Insgesamt","Anzahl","Insgesamt","99.838",""
"2018","DE22B","Männer","Anzahl","Insgesamt","50.276",""
"2018","DE22B","Frauen","Anzahl","Insgesamt","49.562",""
"2018","DE22C","Insgesamt","Anzahl","Insgesamt","95.831",""
"2018","DE22C","Männer","Anzahl","Insgesamt","49.456",""
"2018","DE22C","Frauen","Anzahl","Insgesamt","46.375",""
"2018","DE23","Insgesamt","Anzahl","Insgesamt","1.104.407",""
"2018","DE23","Männer","Anzahl","Insgesamt","550.060",""
"2018","DE23","Frauen","Anzahl","Insgesamt","554.347",""
"2018","DE231","Insgesamt","Anzahl","Insgesamt","42.248",""
"2018","DE231","Männer","Anzahl","Insgesamt","20.809",""
"2018","DE231","Frauen","Anzahl","Insgesamt","21.439",""
"2018","DE232","Insgesamt","Anzahl","Insgesamt","150.894",""
"2018","DE232","Männer","Anzahl","Insgesamt","73.121",""
"2018","DE232","Frauen","Anzahl","Insgesamt","77.773",""
"2018","DE233","Insgesamt","Anzahl","Insgesamt","42.543",""
"2018","DE233","Männer","Anzahl","Insgesamt","20.506",""
"2018","DE233","Frauen","Anzahl","Insgesamt","22.037",""
"2018","DE234","Insgesamt","Anzahl","Insgesamt","102.836",""
"2018","DE234","Männer","Anzahl","Insgesamt","51.452",""
"2018","DE234","Frauen","Anzahl","Insgesamt","51.384",""
"2018","DE235","Insgesamt","Anzahl","Insgesamt","127.339",""
"2018","DE235","Männer","Anzahl","Insgesamt","63.910",""
"2018","DE235","Frauen","Anzahl","Insgesamt","63.429",""
"2018","DE236","Insgesamt","Anzahl","Insgesamt","132.644",""
"2018","DE236","Männer","Anzahl","Insgesamt","67.037",""
"2018","DE236","Frauen","Anzahl","Insgesamt","65.607",""
"2018","DE237","Insgesamt","Anzahl","Insgesamt","94.486",""
"2018","DE237","Männer","Anzahl","Insgesamt","46.967",""
"2018","DE237","Frauen","Anzahl","Insgesamt","47.519",""
"2018","DE238","Insgesamt","Anzahl","Insgesamt","192.200",""
"2018","DE238","Männer","Anzahl","Insgesamt","96.350",""
"2018","DE238","Frauen","Anzahl","Insgesamt","95.850",""
"2018","DE239","Insgesamt","Anzahl","Insgesamt","146.487",""
"2018","DE239","Männer","Anzahl","Insgesamt","73.653",""
"2018","DE239","Frauen","Anzahl","Insgesamt","72.834",""
"2018","DE23A","Insgesamt","Anzahl","Insgesamt","72.730",""
"2018","DE23A","Männer","Anzahl","Insgesamt","36.255",""
"2018","DE23A","Frauen","Anzahl","Insgesamt","36.475",""
"2018","DE24","Insgesamt","Anzahl","Insgesamt","1.066.840",""
"2018","DE24","Männer","Anzahl","Insgesamt","524.731",""
"2018","DE24","Frauen","Anzahl","Insgesamt","542.109",""
"2018","DE241","Insgesamt","Anzahl","Insgesamt","77.179",""
"2018","DE241","Männer","Anzahl","Insgesamt","37.165",""
"2018","DE241","Frauen","Anzahl","Insgesamt","40.014",""
"2018","DE242","Insgesamt","Anzahl","Insgesamt","73.999",""
"2018","DE242","Männer","Anzahl","Insgesamt","36.035",""
"2018","DE242","Frauen","Anzahl","Insgesamt","37.964",""
"2018","DE243","Insgesamt","Anzahl","Insgesamt","41.236",""
"2018","DE243","Männer","Anzahl","Insgesamt","20.065",""
"2018","DE243","Frauen","Anzahl","Insgesamt","21.171",""
"2018","DE244","Insgesamt","Anzahl","Insgesamt","45.950",""
"2018","DE244","Männer","Anzahl","Insgesamt","22.055",""
"2018","DE244","Frauen","Anzahl","Insgesamt","23.895",""
"2018","DE245","Insgesamt","Anzahl","Insgesamt","146.584",""
"2018","DE245","Männer","Anzahl","Insgesamt","73.417",""
"2018","DE245","Frauen","Anzahl","Insgesamt","73.167",""
"2018","DE246","Insgesamt","Anzahl","Insgesamt","103.805",""
"2018","DE246","Männer","Anzahl","Insgesamt","51.359",""
"2018","DE246","Frauen","Anzahl","Insgesamt","52.446",""
"2018","DE247","Insgesamt","Anzahl","Insgesamt","86.885",""
"2018","DE247","Männer","Anzahl","Insgesamt","42.927",""
"2018","DE247","Frauen","Anzahl","Insgesamt","43.958",""
"2018","DE248","Insgesamt","Anzahl","Insgesamt","115.681",""
"2018","DE248","Männer","Anzahl","Insgesamt","57.412",""
"2018","DE248","Frauen","Anzahl","Insgesamt","58.269",""
"2018","DE249","Insgesamt","Anzahl","Insgesamt","95.773",""
"2018","DE249","Männer","Anzahl","Insgesamt","46.782",""
"2018","DE249","Frauen","Anzahl","Insgesamt","48.991",""
"2018","DE24A","Insgesamt","Anzahl","Insgesamt","67.474",""
"2018","DE24A","Männer","Anzahl","Insgesamt","33.301",""
"2018","DE24A","Frauen","Anzahl","Insgesamt","34.173",""
"2018","DE24B","Insgesamt","Anzahl","Insgesamt","72.012",""
"2018","DE24B","Männer","Anzahl","Insgesamt","35.394",""
"2018","DE24B","Frauen","Anzahl","Insgesamt","36.618",""
"2018","DE24C","Insgesamt","Anzahl","Insgesamt","66.777",""
"2018","DE24C","Männer","Anzahl","Insgesamt","33.001",""
"2018","DE24C","Frauen","Anzahl","Insgesamt","33.776",""
"2018","DE24D","Insgesamt","Anzahl","Insgesamt","73.485",""
"2018","DE24D","Männer","Anzahl","Insgesamt","35.818",""
"2018","DE24D","Frauen","Anzahl","Insgesamt","37.667",""
"2018","DE25","Insgesamt","Anzahl","Insgesamt","1.759.643",""
"2018","DE25","Männer","Anzahl","Insgesamt","866.773",""
"2018","DE25","Frauen","Anzahl","Insgesamt","892.870",""
"2018","DE251","Insgesamt","Anzahl","Insgesamt","41.652",""
